k_folds,norm,eta,lambda,train loss,test loss
2,min_max,0.1,0.1,79,21,79,21,79,21,79,21
2,min_max,0.1,0.2,79,21,31,8,79,21,59,18
2,min_max,0.1,0.3,77,16,138,33,79,21,79,21
2,min_max,0.1,0.4,79,21,158,38,79,21,111,30
2,min_max,0.1,0.5,79,21,66,18,132,38,86,19
2,min_max,0.1,0.6,159,38,79,21,79,21,150,43
2,min_max,0.1,0.7,157,43,160,38,122,35,79,21
2,min_max,0.1,0.8,79,21,157,43,157,43,114,25
2,min_max,0.1,0.9,145,41,91,21,118,35,85,16
2,min_max,0.1,1.0,153,43,79,22,161,39,162,38
2,min_max,0.2,0.1,46,15,77,22,79,21,28,6
2,min_max,0.2,0.2,82,22,79,21,79,21,79,21
2,min_max,0.2,0.3,79,21,139,36,79,21,79,21
2,min_max,0.2,0.4,160,38,146,42,120,25,152,42
2,min_max,0.2,0.5,68,15,158,38,85,28,105,31
2,min_max,0.2,0.6,160,38,79,22,81,22,146,39
2,min_max,0.2,0.7,138,39,79,21,162,38,154,36
2,min_max,0.2,0.8,161,39,79,22,157,43,161,39
2,min_max,0.2,0.9,162,38,161,39,157,43,157,43
2,min_max,0.2,1.0,161,39,121,36,79,21,156,43
2,min_max,0.3,0.1,79,21,41,12,88,17,79,21
2,min_max,0.3,0.2,79,21,85,18,159,36,86,17
2,min_max,0.3,0.3,83,17,80,24,162,38,98,20
2,min_max,0.3,0.4,122,37,134,37,142,33,157,43
2,min_max,0.3,0.5,99,29,157,43,162,38,157,43
2,min_max,0.3,0.6,157,43,161,39,161,39,161,39
2,min_max,0.3,0.7,157,43,157,43,107,31,79,21
2,min_max,0.3,0.8,161,39,79,22,134,38,157,43
2,min_max,0.3,0.9,161,39,161,39,157,43,161,39
2,min_max,0.3,1.0,161,39,161,39,162,38,157,43
2,min_max,0.4,0.1,92,18,159,38,79,22,153,34
2,min_max,0.4,0.2,79,21,54,14,162,38,158,38
2,min_max,0.4,0.3,79,22,157,43,157,43,118,25
2,min_max,0.4,0.4,157,43,145,38,85,18,93,20
2,min_max,0.4,0.5,161,39,84,17,157,43,124,28
2,min_max,0.4,0.6,128,31,160,38,161,39,133,33
2,min_max,0.4,0.7,161,38,162,38,161,39,157,43
2,min_max,0.4,0.8,157,43,84,25,157,43,161,39
2,min_max,0.4,0.9,85,18,157,43,136,34,149,36
2,min_max,0.4,1.0,161,39,162,38,161,38,161,39
2,min_max,0.5,0.1,161,39,106,22,84,17,133,31
2,min_max,0.5,0.2,73,21,89,17,161,39,151,43
2,min_max,0.5,0.3,87,19,162,38,161,39,157,43
2,min_max,0.5,0.4,157,43,157,43,162,38,80,22
2,min_max,0.5,0.5,161,39,161,39,152,35,157,43
2,min_max,0.5,0.6,162,38,157,38,79,21,161,39
2,min_max,0.5,0.7,82,22,145,35,105,29,162,38
2,min_max,0.5,0.8,141,41,157,43,161,39,90,26
2,min_max,0.5,0.9,157,43,141,33,79,21,117,28
2,min_max,0.5,1.0,162,38,161,39,157,43,144,41
2,min_max,0.6,0.1,37,9,122,34,161,39,114,35
2,min_max,0.6,0.2,156,38,157,43,131,30,161,39
2,min_max,0.6,0.3,161,39,84,17,93,20,161,39
2,min_max,0.6,0.4,83,24,162,38,151,42,161,38
2,min_max,0.6,0.5,144,35,162,38,149,37,157,43
2,min_max,0.6,0.6,143,34,161,39,149,42,154,43
2,min_max,0.6,0.7,162,38,110,23,129,36,161,39
2,min_max,0.6,0.8,161,39,162,38,160,37,155,43
2,min_max,0.6,0.9,157,43,162,38,162,38,162,38
2,min_max,0.6,1.0,157,43,162,38,158,37,162,38
2,min_max,0.7,0.1,157,43,114,30,159,38,153,43
2,min_max,0.7,0.2,162,38,162,38,162,38,85,25
2,min_max,0.7,0.3,139,34,161,39,162,38,157,43
2,min_max,0.7,0.4,157,43,80,21,157,43,160,37
2,min_max,0.7,0.5,157,43,93,21,121,30,161,39
2,min_max,0.7,0.6,162,38,157,43,162,38,147,35
2,min_max,0.7,0.7,157,43,161,39,157,43,162,38
2,min_max,0.7,0.8,157,43,157,43,157,43,157,38
2,min_max,0.7,0.9,162,38,157,43,157,43,157,43
2,min_max,0.7,1.0,162,38,80,23,162,38,162,38
2,min_max,0.8,0.1,79,21,152,35,157,43,141,39
2,min_max,0.8,0.2,158,39,156,43,147,42,76,16
2,min_max,0.8,0.3,161,39,118,29,130,38,161,39
2,min_max,0.8,0.4,161,39,80,21,162,38,157,43
2,min_max,0.8,0.5,161,39,161,39,161,39,157,43
2,min_max,0.8,0.6,161,39,157,43,161,39,157,43
2,min_max,0.8,0.7,152,43,160,38,157,43,162,38
2,min_max,0.8,0.8,162,38,161,39,157,43,161,39
2,min_max,0.8,0.9,157,43,161,39,121,27,161,39
2,min_max,0.8,1.0,162,38,161,39,157,43,161,39
2,min_max,0.9,0.1,156,43,159,39,160,38,79,21
2,min_max,0.9,0.2,157,43,122,27,157,43,161,39
2,min_max,0.9,0.3,162,38,157,43,157,43,162,38
2,min_max,0.9,0.4,157,43,157,43,161,39,161,39
2,min_max,0.9,0.5,162,38,157,43,162,38,105,24
2,min_max,0.9,0.6,156,43,161,39,116,30,161,39
2,min_max,0.9,0.7,162,38,162,38,162,38,162,38
2,min_max,0.9,0.8,161,39,162,38,162,38,157,43
2,min_max,0.9,0.9,162,38,157,43,162,38,162,38
2,min_max,0.9,1.0,157,43,161,39,157,43,157,43
2,min_max,1.0,0.1,162,38,123,29,140,34,157,43
2,min_max,1.0,0.2,161,39,161,39,162,38,137,33
2,min_max,1.0,0.3,157,43,161,39,162,38,162,38
2,min_max,1.0,0.4,157,43,94,26,157,43,157,43
2,min_max,1.0,0.5,161,39,161,39,162,38,157,43
2,min_max,1.0,0.6,161,39,157,43,161,39,162,38
2,min_max,1.0,0.7,162,38,161,39,162,38,161,39
2,min_max,1.0,0.8,157,43,157,43,157,43,157,43
2,min_max,1.0,0.9,161,39,162,38,162,38,157,43
2,min_max,1.0,1.0,157,43,157,43,157,43,162,38
2,z_score,0.1,0.1,44,9,30,9,27,6,31,9
2,z_score,0.1,0.2,40,12,48,10,45,9,45,7
2,z_score,0.1,0.3,48,13,45,8,51,8,36,9
2,z_score,0.1,0.4,79,21,50,9,53,15,47,8
2,z_score,0.1,0.5,45,7,57,16,68,18,46,11
2,z_score,0.1,0.6,57,15,61,18,74,15,50,13
2,z_score,0.1,0.7,79,21,52,15,57,16,47,9
2,z_score,0.1,0.8,66,19,74,19,49,13,74,15
2,z_score,0.1,0.9,83,17,44,13,49,10,71,20
2,z_score,0.1,1.0,56,15,72,12,54,10,81,17
2,z_score,0.2,0.1,30,9,41,10,41,12,36,9
2,z_score,0.2,0.2,35,11,63,16,50,10,62,15
2,z_score,0.2,0.3,62,9,65,14,62,15,35,7
2,z_score,0.2,0.4,64,19,50,10,63,18,73,18
2,z_score,0.2,0.5,52,14,57,11,48,12,60,11
2,z_score,0.2,0.6,58,11,65,17,55,15,73,20
2,z_score,0.2,0.7,78,16,83,20,92,19,54,16
2,z_score,0.2,0.8,64,19,79,21,64,15,43,9
2,z_score,0.2,0.9,63,12,66,17,58,10,59,16
2,z_score,0.2,1.0,56,12,66,13,58,17,75,21
2,z_score,0.3,0.1,51,8,39,12,56,12,38,9
2,z_score,0.3,0.2,60,13,67,19,61,16,58,18
2,z_score,0.3,0.3,65,12,45,10,57,19,73,18
2,z_score,0.3,0.4,77,19,72,19,53,13,64,16
2,z_score,0.3,0.5,59,9,50,14,71,18,53,12
2,z_score,0.3,0.6,54,13,73,17,49,9,53,10
2,z_score,0.3,0.7,90,24,76,20,49,18,72,16
2,z_score,0.3,0.8,76,23,96,20,63,11,61,17
2,z_score,0.3,0.9,64,10,70,19,114,24,85,18
2,z_score,0.3,1.0,74,16,83,24,64,20,46,12
2,z_score,0.4,0.1,66,13,44,11,50,9,44,8
2,z_score,0.4,0.2,49,11,78,19,75,21,63,19
2,z_score,0.4,0.3,77,21,73,21,65,15,91,24
2,z_score,0.4,0.4,90,17,97,22,87,18,70,17
2,z_score,0.4,0.5,42,8,57,16,56,10,131,30
2,z_score,0.4,0.6,121,31,85,17,122,24,73,21
2,z_score,0.4,0.7,49,8,81,22,58,13,79,22
2,z_score,0.4,0.8,51,10,56,16,47,8,86,18
2,z_score,0.4,0.9,70,20,76,21,130,35,58,16
2,z_score,0.4,1.0,54,13,119,31,84,25,90,20
2,z_score,0.5,0.1,46,11,48,14,47,9,64,15
2,z_score,0.5,0.2,52,8,61,12,93,18,55,12
2,z_score,0.5,0.3,62,14,81,22,81,16,97,19
2,z_score,0.5,0.4,48,13,102,24,69,20,56,11
2,z_score,0.5,0.5,75,21,53,9,69,20,57,16
2,z_score,0.5,0.6,61,20,85,17,90,21,152,43
2,z_score,0.5,0.7,53,14,70,22,79,21,78,21
2,z_score,0.5,0.8,59,14,75,21,103,24,128,37
2,z_score,0.5,0.9,65,19,95,20,93,21,77,21
2,z_score,0.5,1.0,106,21,147,42,59,14,133,29
2,z_score,0.6,0.1,51,14,56,15,70,13,70,17
2,z_score,0.6,0.2,66,15,77,21,92,25,87,18
2,z_score,0.6,0.3,77,20,57,18,57,12,93,27
2,z_score,0.6,0.4,113,20,67,14,91,17,68,20
2,z_score,0.6,0.5,113,21,68,19,127,36,74,21
2,z_score,0.6,0.6,126,29,69,19,77,20,84,20
2,z_score,0.6,0.7,68,20,98,20,79,21,106,31
2,z_score,0.6,0.8,105,26,115,27,136,40,54,16
2,z_score,0.6,0.9,105,25,50,13,138,41,79,21
2,z_score,0.6,1.0,112,25,122,27,159,34,107,23
2,z_score,0.7,0.1,69,15,54,12,88,21,53,10
2,z_score,0.7,0.2,91,18,95,25,94,18,108,29
2,z_score,0.7,0.3,109,28,79,21,70,14,66,17
2,z_score,0.7,0.4,60,18,82,16,77,20,96,18
2,z_score,0.7,0.5,110,24,50,9,92,25,86,18
2,z_score,0.7,0.6,63,19,82,18,60,13,79,21
2,z_score,0.7,0.7,117,26,114,24,90,17,90,19
2,z_score,0.7,0.8,140,42,71,22,98,20,146,42
2,z_score,0.7,0.9,146,41,116,28,106,26,117,27
2,z_score,0.7,1.0,68,14,153,42,94,20,125,29
2,z_score,0.8,0.1,46,14,69,17,91,24,51,12
2,z_score,0.8,0.2,92,22,41,10,73,20,65,19
2,z_score,0.8,0.3,75,21,56,14,76,23,55,12
2,z_score,0.8,0.4,85,27,88,28,99,30,120,25
2,z_score,0.8,0.5,93,27,68,21,100,21,83,22
2,z_score,0.8,0.6,79,22,104,20,118,24,61,19
2,z_score,0.8,0.7,96,22,61,15,87,22,84,18
2,z_score,0.8,0.8,133,39,78,22,146,42,76,22
2,z_score,0.8,0.9,84,22,111,31,89,21,120,29
2,z_score,0.8,1.0,125,26,111,28,138,40,110,29
2,z_score,0.9,0.1,44,8,98,20,74,14,62,18
2,z_score,0.9,0.2,55,15,79,15,81,16,91,22
2,z_score,0.9,0.3,77,21,73,21,107,20,65,15
2,z_score,0.9,0.4,51,16,135,32,71,14,103,20
2,z_score,0.9,0.5,43,12,93,20,101,20,112,25
2,z_score,0.9,0.6,127,30,71,19,72,19,124,31
2,z_score,0.9,0.7,113,25,65,19,83,22,77,22
2,z_score,0.9,0.8,110,28,79,21,116,31,99,27
2,z_score,0.9,0.9,84,25,133,37,123,32,147,41
2,z_score,0.9,1.0,79,21,84,18,119,38,106,22
2,z_score,1.0,0.1,60,12,49,14,64,19,54,13
2,z_score,1.0,0.2,55,11,121,30,68,19,84,18
2,z_score,1.0,0.3,105,23,62,20,82,22,105,28
2,z_score,1.0,0.4,65,19,97,20,113,27,99,19
2,z_score,1.0,0.5,79,21,66,12,69,15,65,21
2,z_score,1.0,0.6,110,23,100,22,113,25,101,20
2,z_score,1.0,0.7,79,22,122,27,79,19,119,34
2,z_score,1.0,0.8,160,40,108,22,103,22,147,33
2,z_score,1.0,0.9,153,42,171,41,114,28,64,17
2,z_score,1.0,1.0,157,43,154,42,135,36,178,41
2,none,0.1,0.1,161,39,161,39,161,39,157,43
2,none,0.1,0.2,157,43,161,39,157,43,161,39
2,none,0.1,0.3,157,43,161,39,157,43,162,38
2,none,0.1,0.4,161,39,162,38,161,39,162,38
2,none,0.1,0.5,162,38,161,39,157,43,162,38
2,none,0.1,0.6,161,39,161,39,161,39,162,38
2,none,0.1,0.7,162,38,162,38,161,39,162,38
2,none,0.1,0.8,157,43,162,38,161,39,161,39
2,none,0.1,0.9,162,38,157,43,161,39,161,39
2,none,0.1,1.0,162,38,162,38,162,38,157,43
2,none,0.2,0.1,157,43,162,38,161,39,161,39
2,none,0.2,0.2,162,38,162,38,161,39,161,39
2,none,0.2,0.3,157,43,161,39,162,38,161,39
2,none,0.2,0.4,162,38,162,38,161,39,161,39
2,none,0.2,0.5,162,38,161,39,157,43,161,39
2,none,0.2,0.6,161,39,161,39,161,39,161,39
2,none,0.2,0.7,161,39,161,39,157,43,157,43
2,none,0.2,0.8,157,43,157,43,157,43,157,43
2,none,0.2,0.9,157,43,161,39,162,38,162,38
2,none,0.2,1.0,157,43,162,38,161,39,162,38
2,none,0.3,0.1,162,38,161,39,161,39,162,38
2,none,0.3,0.2,157,43,162,38,157,43,157,43
2,none,0.3,0.3,162,38,157,43,162,38,162,38
2,none,0.3,0.4,161,39,162,38,157,43,162,38
2,none,0.3,0.5,161,39,162,38,162,38,157,43
2,none,0.3,0.6,162,38,161,39,162,38,157,43
2,none,0.3,0.7,162,38,161,39,157,43,157,43
2,none,0.3,0.8,161,39,157,43,162,38,161,39
2,none,0.3,0.9,157,43,157,43,162,38,157,43
2,none,0.3,1.0,162,38,162,38,162,38,161,39
2,none,0.4,0.1,162,38,162,38,162,38,161,39
2,none,0.4,0.2,161,39,161,39,162,38,161,39
2,none,0.4,0.3,162,38,157,43,162,38,162,38
2,none,0.4,0.4,161,39,157,43,157,43,161,39
2,none,0.4,0.5,161,39,162,38,162,38,161,39
2,none,0.4,0.6,162,38,161,39,162,38,161,39
2,none,0.4,0.7,162,38,157,43,157,43,162,38
2,none,0.4,0.8,157,43,161,39,161,39,157,43
2,none,0.4,0.9,161,39,161,39,161,39,157,43
2,none,0.4,1.0,162,38,157,43,157,43,161,39
2,none,0.5,0.1,162,38,161,39,162,38,161,39
2,none,0.5,0.2,161,39,162,38,162,38,157,43
2,none,0.5,0.3,157,43,162,38,162,38,157,43
2,none,0.5,0.4,157,43,162,38,161,39,161,39
2,none,0.5,0.5,162,38,157,43,161,39,157,43
2,none,0.5,0.6,157,43,161,39,157,43,161,39
2,none,0.5,0.7,162,38,157,43,161,39,162,38
2,none,0.5,0.8,157,43,157,43,161,39,157,43
2,none,0.5,0.9,161,39,162,38,161,39,157,43
2,none,0.5,1.0,162,38,157,43,157,43,157,43
2,none,0.6,0.1,161,39,162,38,157,43,162,38
2,none,0.6,0.2,161,39,161,39,157,43,162,38
2,none,0.6,0.3,162,38,161,39,157,43,162,38
2,none,0.6,0.4,157,43,162,38,161,39,157,43
2,none,0.6,0.5,161,39,157,43,162,38,162,38
2,none,0.6,0.6,162,38,157,43,162,38,162,38
2,none,0.6,0.7,157,43,162,38,161,39,157,43
2,none,0.6,0.8,157,43,157,43,161,39,162,38
2,none,0.6,0.9,161,39,162,38,161,39,162,38
2,none,0.6,1.0,162,38,157,43,162,38,161,39
2,none,0.7,0.1,157,43,157,43,162,38,157,43
2,none,0.7,0.2,157,43,161,39,161,39,161,39
2,none,0.7,0.3,161,39,157,43,162,38,161,39
2,none,0.7,0.4,162,38,161,39,157,43,157,43
2,none,0.7,0.5,161,39,162,38,161,39,157,43
2,none,0.7,0.6,161,39,157,43,161,39,162,38
2,none,0.7,0.7,162,38,162,38,162,38,162,38
2,none,0.7,0.8,161,39,161,39,162,38,162,38
2,none,0.7,0.9,157,43,157,43,157,43,157,43
2,none,0.7,1.0,162,38,162,38,162,38,162,38
2,none,0.8,0.1,162,38,162,38,157,43,162,38
2,none,0.8,0.2,161,39,161,39,162,38,157,43
2,none,0.8,0.3,162,38,157,43,161,39,162,38
2,none,0.8,0.4,162,38,161,39,161,39,162,38
2,none,0.8,0.5,161,39,157,43,162,38,157,43
2,none,0.8,0.6,157,43,157,43,161,39,157,43
2,none,0.8,0.7,157,43,157,43,161,39,162,38
2,none,0.8,0.8,161,39,162,38,161,39,161,39
2,none,0.8,0.9,162,38,162,38,161,39,162,38
2,none,0.8,1.0,161,39,157,43,162,38,157,43
2,none,0.9,0.1,161,39,162,38,157,43,162,38
2,none,0.9,0.2,161,39,157,43,162,38,157,43
2,none,0.9,0.3,162,38,162,38,162,38,157,43
2,none,0.9,0.4,157,43,162,38,157,43,157,43
2,none,0.9,0.5,162,38,157,43,157,43,162,38
2,none,0.9,0.6,162,38,161,39,161,39,161,39
2,none,0.9,0.7,157,43,162,38,161,39,162,38
2,none,0.9,0.8,157,43,161,39,161,39,162,38
2,none,0.9,0.9,162,38,161,39,157,43,157,43
2,none,0.9,1.0,161,39,157,43,161,39,161,39
2,none,1.0,0.1,157,43,162,38,161,39,157,43
2,none,1.0,0.2,161,39,157,43,162,38,162,38
2,none,1.0,0.3,161,39,157,43,161,39,162,38
2,none,1.0,0.4,157,43,162,38,162,38,157,43
2,none,1.0,0.5,162,38,157,43,162,38,161,39
2,none,1.0,0.6,161,39,161,39,161,39,162,38
2,none,1.0,0.7,162,38,162,38,161,39,161,39
2,none,1.0,0.8,162,38,157,43,157,43,162,38
2,none,1.0,0.9,157,43,162,38,162,38,161,39
2,none,1.0,1.0,162,38,162,38,157,43,157,43
4,min_max,0.1,0.1,79,21,79,21,79,21,79,21
4,min_max,0.1,0.2,79,21,70,21,79,21,79,21
4,min_max,0.1,0.3,97,21,139,34,86,23,79,21
4,min_max,0.1,0.4,86,23,83,24,80,22,75,21
4,min_max,0.1,0.5,79,21,80,16,33,7,79,22
4,min_max,0.1,0.6,79,21,79,21,20,6,79,21
4,min_max,0.1,0.7,79,21,157,38,79,22,112,30
4,min_max,0.1,0.8,121,35,140,39,80,22,79,21
4,min_max,0.1,0.9,79,21,79,21,157,38,144,39
4,min_max,0.1,1.0,64,18,95,20,97,32,162,38
4,min_max,0.2,0.1,79,21,79,21,78,21,79,21
4,min_max,0.2,0.2,84,17,80,23,79,21,79,21
4,min_max,0.2,0.3,155,43,119,32,79,21,90,19
4,min_max,0.2,0.4,79,21,133,38,161,39,65,15
4,min_max,0.2,0.5,144,35,88,20,113,32,151,43
4,min_max,0.2,0.6,157,43,161,39,80,23,137,36
4,min_max,0.2,0.7,157,43,157,43,84,17,81,22
4,min_max,0.2,0.8,80,21,88,19,157,43,89,24
4,min_max,0.2,0.9,161,39,162,38,79,21,157,43
4,min_max,0.2,1.0,157,43,85,23,162,38,144,39
4,min_max,0.3,0.1,79,21,79,22,62,18,79,21
4,min_max,0.3,0.2,65,20,84,23,80,21,79,21
4,min_max,0.3,0.3,79,21,160,39,69,19,125,33
4,min_max,0.3,0.4,162,38,111,35,156,38,82,21
4,min_max,0.3,0.5,81,24,157,43,111,30,161,39
4,min_max,0.3,0.6,162,38,161,39,105,22,124,34
4,min_max,0.3,0.7,161,39,153,41,83,17,86,17
4,min_max,0.3,0.8,157,43,79,21,157,43,122,33
4,min_max,0.3,0.9,83,17,79,21,101,24,162,38
4,min_max,0.3,1.0,103,26,94,21,78,15,155,43
4,min_max,0.4,0.1,66,15,79,21,76,21,79,21
4,min_max,0.4,0.2,93,21,100,26,147,39,86,23
4,min_max,0.4,0.3,155,35,79,22,112,28,161,39
4,min_max,0.4,0.4,161,39,161,39,161,39,160,39
4,min_max,0.4,0.5,161,39,162,38,92,23,79,21
4,min_max,0.4,0.6,161,39,143,42,161,39,80,22
4,min_max,0.4,0.7,103,23,157,43,83,17,161,39
4,min_max,0.4,0.8,161,39,80,21,157,43,161,39
4,min_max,0.4,0.9,157,43,157,43,155,34,100,28
4,min_max,0.4,1.0,87,18,161,39,80,21,157,43
4,min_max,0.5,0.1,79,21,85,23,79,21,43,10
4,min_max,0.5,0.2,79,21,80,23,87,24,160,39
4,min_max,0.5,0.3,62,12,149,37,79,22,84,17
4,min_max,0.5,0.4,161,39,82,22,87,17,79,21
4,min_max,0.5,0.5,161,39,155,43,157,38,161,39
4,min_max,0.5,0.6,157,43,79,21,161,39,162,38
4,min_max,0.5,0.7,157,43,157,43,146,34,97,25
4,min_max,0.5,0.8,157,43,79,21,119,31,161,39
4,min_max,0.5,0.9,161,39,162,38,161,39,160,38
4,min_max,0.5,1.0,157,43,101,27,157,43,157,43
4,min_max,0.6,0.1,76,22,79,21,79,21,94,24
4,min_max,0.6,0.2,158,38,161,39,157,43,79,21
4,min_max,0.6,0.3,96,20,161,39,79,21,143,39
4,min_max,0.6,0.4,144,37,161,39,161,39,157,43
4,min_max,0.6,0.5,101,20,161,39,79,21,84,18
4,min_max,0.6,0.6,161,39,157,43,162,38,157,43
4,min_max,0.6,0.7,162,38,83,17,157,43,79,21
4,min_max,0.6,0.8,157,43,161,39,161,39,161,39
4,min_max,0.6,0.9,87,17,98,19,153,34,161,39
4,min_max,0.6,1.0,157,43,161,39,152,43,161,39
4,min_max,0.7,0.1,83,17,79,21,32,9,156,38
4,min_max,0.7,0.2,157,43,157,43,162,38,119,31
4,min_max,0.7,0.3,161,39,132,38,157,43,83,17
4,min_max,0.7,0.4,79,21,162,38,79,21,157,43
4,min_max,0.7,0.5,157,43,161,39,157,43,156,38
4,min_max,0.7,0.6,161,39,156,37,161,39,161,39
4,min_max,0.7,0.7,161,39,161,39,161,39,157,43
4,min_max,0.7,0.8,157,43,157,43,162,38,162,38
4,min_max,0.7,0.9,157,43,157,43,157,43,79,21
4,min_max,0.7,1.0,157,43,161,39,161,39,157,43
4,min_max,0.8,0.1,79,24,79,21,66,14,53,14
4,min_max,0.8,0.2,162,38,91,19,134,29,162,38
4,min_max,0.8,0.3,157,43,161,39,157,43,77,21
4,min_max,0.8,0.4,162,38,79,21,154,37,157,43
4,min_max,0.8,0.5,157,43,161,39,157,43,157,43
4,min_max,0.8,0.6,83,21,100,26,79,21,162,38
4,min_max,0.8,0.7,157,43,161,39,155,38,83,17
4,min_max,0.8,0.8,161,39,120,31,157,43,157,43
4,min_max,0.8,0.9,162,38,157,43,157,43,157,43
4,min_max,0.8,1.0,162,38,161,39,161,39,162,38
4,min_max,0.9,0.1,158,38,79,21,79,21,95,21
4,min_max,0.9,0.2,154,43,161,39,79,21,79,21
4,min_max,0.9,0.3,157,43,157,43,161,39,161,39
4,min_max,0.9,0.4,88,20,100,25,157,43,157,43
4,min_max,0.9,0.5,157,43,82,21,157,43,162,38
4,min_max,0.9,0.6,78,21,161,39,162,38,157,43
4,min_max,0.9,0.7,157,43,161,39,139,30,161,39
4,min_max,0.9,0.8,161,39,85,18,157,43,82,24
4,min_max,0.9,0.9,157,43,157,43,162,38,161,39
4,min_max,0.9,1.0,161,39,162,38,157,43,162,38
4,min_max,1.0,0.1,79,21,79,21,113,34,81,27
4,min_max,1.0,0.2,145,40,76,21,161,39,79,21
4,min_max,1.0,0.3,80,22,157,43,157,43,157,43
4,min_max,1.0,0.4,162,38,157,43,161,39,146,41
4,min_max,1.0,0.5,162,38,161,39,161,39,161,39
4,min_max,1.0,0.6,157,43,161,39,87,17,148,43
4,min_max,1.0,0.7,157,43,157,43,162,38,162,38
4,min_max,1.0,0.8,161,39,157,43,161,39,157,43
4,min_max,1.0,0.9,118,31,161,39,162,38,157,43
4,min_max,1.0,1.0,162,38,157,43,161,39,156,43
4,z_score,0.1,0.1,29,9,21,4,28,8,38,7
4,z_score,0.1,0.2,37,10,44,10,49,15,41,8
4,z_score,0.1,0.3,51,13,63,18,52,12,41,8
4,z_score,0.1,0.4,50,13,49,14,56,8,46,11
4,z_score,0.1,0.5,48,11,65,11,60,9,49,11
4,z_score,0.1,0.6,50,12,49,13,56,18,62,10
