k_folds,norm,eta,lambda,train loss,test loss
2,min_max,0.1,0.1,79,21,79,21,78,21,23,5
2,min_max,0.1,0.2,79,21,79,21,81,22,81,22
2,min_max,0.1,0.3,79,21,79,21,128,32,47,15
2,min_max,0.1,0.4,90,24,128,32,113,32,152,34
2,min_max,0.1,0.5,83,24,157,43,79,21,88,19
2,min_max,0.1,0.6,122,27,83,17,162,38,157,43
2,min_max,0.1,0.7,65,14,110,26,85,24,79,21
2,min_max,0.1,0.8,157,43,161,39,79,22,88,26
2,min_max,0.1,0.9,82,24,157,43,119,33,140,36
2,min_max,0.1,1.0,79,21,111,24,85,23,158,38
2,min_max,0.2,0.1,79,21,47,10,79,21,79,21
2,min_max,0.2,0.2,79,21,146,34,159,38,87,17
2,min_max,0.2,0.3,161,39,127,38,145,39,41,10
2,min_max,0.2,0.4,129,31,157,43,161,39,97,20
2,min_max,0.2,0.5,156,43,79,23,131,31,144,35
2,min_max,0.2,0.6,85,25,157,43,161,39,160,39
2,min_max,0.2,0.7,161,39,162,38,160,39,161,39
2,min_max,0.2,0.8,157,43,94,26,123,27,147,37
2,min_max,0.2,0.9,84,17,161,39,153,43,161,39
2,min_max,0.2,1.0,161,39,80,22,124,27,157,43
2,min_max,0.3,0.1,79,21,158,39,79,21,79,21
2,min_max,0.3,0.2,128,38,79,21,80,22,84,17
2,min_max,0.3,0.3,79,21,147,41,161,39,131,39
2,min_max,0.3,0.4,149,42,157,43,128,36,157,43
2,min_max,0.3,0.5,122,27,123,35,107,29,155,39
2,min_max,0.3,0.6,109,31,157,43,127,28,162,38
2,min_max,0.3,0.7,161,39,161,39,157,43,162,38
2,min_max,0.3,0.8,162,38,157,43,157,43,157,43
2,min_max,0.3,0.9,155,43,148,34,161,39,162,38
2,min_max,0.3,1.0,161,39,161,39,88,18,161,39
2,min_max,0.4,0.1,119,33,79,22,95,23,59,14
2,min_max,0.4,0.2,84,19,162,38,157,43,161,39
2,min_max,0.4,0.3,161,39,106,25,157,43,157,43
2,min_max,0.4,0.4,156,43,157,43,157,43,89,24
2,min_max,0.4,0.5,162,38,161,39,159,38,150,36
2,min_max,0.4,0.6,161,39,79,21,161,39,161,39
2,min_max,0.4,0.7,162,38,161,39,118,25,157,43
2,min_max,0.4,0.8,161,39,161,39,157,43,157,43
2,min_max,0.4,0.9,162,38,157,43,161,39,157,43
2,min_max,0.4,1.0,162,38,157,43,158,40,161,39
2,min_max,0.5,0.1,160,38,75,21,27,6,67,18
2,min_max,0.5,0.2,160,38,41,12,88,18,161,39
2,min_max,0.5,0.3,157,43,91,20,156,43,157,43
2,min_max,0.5,0.4,156,39,130,37,161,39,157,43
2,min_max,0.5,0.5,157,38,157,43,157,43,94,23
2,min_max,0.5,0.6,161,39,137,39,157,43,162,38
2,min_max,0.5,0.7,161,39,161,39,161,39,162,38
2,min_max,0.5,0.8,157,43,161,39,157,43,144,34
2,min_max,0.5,0.9,157,43,99,28,134,36,162,38
2,min_max,0.5,1.0,161,39,162,38,162,38,117,33
2,min_max,0.6,0.1,79,21,76,22,147,42,83,17
2,min_max,0.6,0.2,156,37,161,38,157,43,93,20
2,min_max,0.6,0.3,137,34,157,43,157,43,136,37
2,min_max,0.6,0.4,162,38,161,39,157,43,84,17
2,min_max,0.6,0.5,161,39,87,17,160,36,79,22
2,min_max,0.6,0.6,144,39,128,27,161,39,157,43
2,min_max,0.6,0.7,157,43,144,41,160,37,79,21
2,min_max,0.6,0.8,157,43,161,39,157,43,86,18
2,min_max,0.6,0.9,80,23,146,37,162,38,157,43
2,min_max,0.6,1.0,85,17,118,25,157,43,157,43
2,min_max,0.7,0.1,74,21,107,30,80,21,142,32
2,min_max,0.7,0.2,81,21,58,16,117,28,157,43
2,min_max,0.7,0.3,102,30,157,43,161,39,157,43
2,min_max,0.7,0.4,157,43,161,39,162,38,157,43
2,min_max,0.7,0.5,143,43,162,38,161,39,162,38
2,min_max,0.7,0.6,140,37,162,38,161,39,157,43
2,min_max,0.7,0.7,157,43,162,38,162,38,161,39
2,min_max,0.7,0.8,157,43,157,43,157,43,138,39
2,min_max,0.7,0.9,157,43,162,38,157,43,151,42
2,min_max,0.7,1.0,162,38,162,38,161,39,157,43
2,min_max,0.8,0.1,162,38,79,21,83,23,79,22
2,min_max,0.8,0.2,161,39,80,23,157,43,161,39
2,min_max,0.8,0.3,161,39,162,38,157,43,157,43
2,min_max,0.8,0.4,83,17,162,38,157,43,161,39
2,min_max,0.8,0.5,157,43,162,38,157,43,161,39
2,min_max,0.8,0.6,157,43,157,43,161,39,161,39
2,min_max,0.8,0.7,157,43,162,38,162,38,157,43
2,min_max,0.8,0.8,79,21,157,43,161,39,162,38
2,min_max,0.8,0.9,157,43,157,43,98,20,161,39
2,min_max,0.8,1.0,161,39,161,39,157,43,153,43
2,min_max,0.9,0.1,161,39,157,43,152,37,86,24
2,min_max,0.9,0.2,157,43,79,21,81,22,162,38
2,min_max,0.9,0.3,86,18,86,18,157,43,102,29
2,min_max,0.9,0.4,134,35,157,43,97,21,158,36
2,min_max,0.9,0.5,157,43,157,43,158,39,162,38
2,min_max,0.9,0.6,162,38,156,43,149,41,157,43
2,min_max,0.9,0.7,157,43,157,43,157,43,157,43
2,min_max,0.9,0.8,157,43,161,39,157,43,157,43
2,min_max,0.9,0.9,161,39,152,37,157,43,157,43
2,min_max,0.9,1.0,161,39,161,39,157,43,162,38
2,min_max,1.0,0.1,84,17,154,38,157,43,80,21
2,min_max,1.0,0.2,161,39,161,39,162,38,157,43
2,min_max,1.0,0.3,157,43,152,42,83,17,157,43
2,min_max,1.0,0.4,157,43,83,22,161,39,161,39
2,min_max,1.0,0.5,157,43,79,21,157,43,162,38
2,min_max,1.0,0.6,162,38,162,38,161,39,161,37
2,min_max,1.0,0.7,162,38,161,39,101,29,144,32
2,min_max,1.0,0.8,157,43,85,25,135,30,125,29
2,min_max,1.0,0.9,161,39,161,39,162,38,161,39
2,min_max,1.0,1.0,161,39,162,38,162,38,157,43
2,z_score,0.1,0.1,30,3,29,5,39,5,38,6
2,z_score,0.1,0.2,50,8,36,10,35,7,55,7
2,z_score,0.1,0.3,63,17,38,8,42,6,57,16
2,z_score,0.1,0.4,58,16,81,23,57,16,38,12
2,z_score,0.1,0.5,40,12,50,11,63,19,53,10
2,z_score,0.1,0.6,48,15,79,21,43,11,44,7
2,z_score,0.1,0.7,49,14,46,11,53,15,48,14
2,z_score,0.1,0.8,52,14,70,17,77,21,71,15
2,z_score,0.1,0.9,75,19,59,16,78,20,53,10
2,z_score,0.1,1.0,47,9,54,12,63,15,72,20
2,z_score,0.2,0.1,45,8,47,13,44,11,38,10
2,z_score,0.2,0.2,64,19,42,13,49,11,46,11
2,z_score,0.2,0.3,52,9,55,8,67,21,63,18
2,z_score,0.2,0.4,44,12,47,12,76,21,57,17
2,z_score,0.2,0.5,56,15,77,22,92,27,56,13
2,z_score,0.2,0.6,63,16,76,20,79,21,80,20
2,z_score,0.2,0.7,78,18,120,29,58,12,63,8
2,z_score,0.2,0.8,63,17,79,21,80,22,58,19
2,z_score,0.2,0.9,91,20,88,20,107,29,73,20
2,z_score,0.2,1.0,53,11,87,22,50,12,64,17
2,z_score,0.3,0.1,41,7,74,20,38,11,33,6
2,z_score,0.3,0.2,60,18,69,18,51,8,37,9
2,z_score,0.3,0.3,78,20,82,16,51,14,57,16
2,z_score,0.3,0.4,50,9,52,11,74,20,50,12
2,z_score,0.3,0.5,59,18,64,15,45,10,52,14
2,z_score,0.3,0.6,108,33,113,29,60,17,87,19
2,z_score,0.3,0.7,103,21,73,22,79,21,87,24
2,z_score,0.3,0.8,90,18,85,20,155,43,105,29
2,z_score,0.3,0.9,49,11,79,21,58,17,95,20
2,z_score,0.3,1.0,110,27,51,15,59,18,94,26
2,z_score,0.4,0.1,76,21,75,15,56,14,55,11
2,z_score,0.4,0.2,40,12,71,20,78,22,70,17
2,z_score,0.4,0.3,47,13,64,18,81,19,48,13
2,z_score,0.4,0.4,124,30,79,21,56,16,87,19
2,z_score,0.4,0.5,76,21,74,21,79,21,59,12
2,z_score,0.4,0.6,94,24,77,21,69,21,64,18
2,z_score,0.4,0.7,70,15,95,26,56,16,48,12
2,z_score,0.4,0.8,79,22,110,27,78,20,107,22
2,z_score,0.4,0.9,85,17,49,11,95,28,73,21
2,z_score,0.4,1.0,71,14,90,24,108,28,58,17
2,z_score,0.5,0.1,45,14,50,13,63,11,44,12
